Makassar,5,7,50,119,25,12,0,1,8,10,0,1010,10,60,0.0065
Pattallassang,5,25,15,119,26,30,0,1,8,10,0,1010,10,60,0.0065
Sungguminasa,5,12,8,119,27,3,0,1,8,10,0,1010,10,60,0.0065
Pangkajene,4,50,14,119,32,43,0,1,8,10,0,1010,10,60,0.0065
Turikale,5,0,24,119,34,26,0,1,8,10,0,1010,10,60,0.0065
Barru,4,24,26,119,37,11,0,1,8,10,0,1010,10,60,0.0065
Parepare,4,0,35,119,38,11,0,1,8,10,0,1010,10,60,0.0065
Pinrang,3,48,37,119,39,4,0,1,8,10,0,1010,10,60,0.0065
Bontosunggu,5,40,35,119,44,23,0,1,8,10,0,1010,10,60,0.0065
Enrekang,3,33,47,119,46,25,0,1,8,10,0,1010,10,60,0.0065
Watan Sidenreng,3,55,18,119,47,11,0,1,8,10,0,1010,10,60,0.0065
Makale,3,6,24,119,51,10,0,1,8,10,0,1010,10,60,0.0065
Watansoppeng,4,20,59,119,53,11,0,1,8,10,0,1010,10,60,0.0065
Rantepao,2,58,7,119,53,56,0,1,8,10,0,1010,10,60,0.0065
Bantaeng,5,32,46,119,56,46,0,1,8,10,0,1010,10,60,0.0065
Sengkang,4,8,25,120,1,53,0,1,8,10,0,1010,10,60,0.0065
Palopo,2,59,41,120,11,32,0,1,8,10,0,1010,10,60,0.0065
Bulukumba,5,33,13,120,11,35,0,1,8,10,0,1010,10,60,0.0065
Balangnipa,5,7,28,120,15,21,0,1,8,10,0,1010,10,60,0.0065
Masamba,2,33,13,120,19,40,0,1,8,10,0,1010,10,60,0.0065
Watampone,4,32,4,120,19,45,0,1,8,10,0,1010,10,60,0.0065
Belopa,3,23,33,120,22,3,0,1,8,10,0,1010,10,60,0.0065
Benteng,6,7,4,120,27,36,0,1,8,10,0,1010,10,60,0.0065
Malili,2,38,20,121,5,8,0,1,8,10,0,1010,10,60,0.0065
