Jayapura,2,32,41,140,41,57,0,1,9,10,0,1010,10,60,0.0065
Nabire,3,21,58,135,29,39,0,1,9,10,0,1010,10,60,0.0065
Sorendiweri,0,44,4,135,44,12,0,1,9,10,0,1010,10,60,0.0065
Kigamani,4,2,22,136,1,32,0,1,9,10,0,1010,10,60,0.0065
Biak,1,11,9,136,5,14,0,1,9,10,0,1010,10,60,0.0065
Serui,1,53,7,136,14,30,0,1,9,10,0,1010,10,60,0.0065
Tigi,4,2,28,136,16,44,0,1,9,10,0,1010,10,60,0.0065
Enarotali,3,55,54,136,22,24,0,1,9,10,0,1010,10,60,0.0065
Botawa,2,14,43,136,22,37,0,1,9,10,0,1010,10,60,0.0065
Timika,4,32,50,136,53,30,0,1,9,10,0,1010,10,60,0.0065
Sugapa,3,44,22,137,2,22,0,1,9,10,0,1010,10,60,0.0065
Ilaga,4,0,5,137,37,44,0,1,9,10,0,1010,10,60,0.0065
Kotamulia,3,43,46,137,59,1,0,1,9,10,0,1010,10,60,0.0065
Burmeso,2,19,47,138,2,40,0,1,9,10,0,1010,10,60,0.0065
Agats,5,31,55,138,6,1,0,1,9,10,0,1010,10,60,0.0065
Kenyam,4,36,22,138,22,58,0,1,9,10,0,1010,10,60,0.0065
Tiom,3,55,37,138,27,50,0,1,9,10,0,1010,10,60,0.0065
Karubaga,3,41,20,138,28,52,0,1,9,10,0,1010,10,60,0.0065
Sarmi,1,52,44,138,45,16,0,1,9,10,0,1010,10,60,0.0065
Wamena,4,5,59,138,56,31,0,1,9,10,0,1010,10,60,0.0065
Kobakma,3,39,59,139,3,39,0,1,9,10,0,1010,10,60,0.0065
Kepi,6,31,43,139,19,13,0,1,9,10,0,1010,10,60,0.0065
Elelim,3,49,6,139,24,26,0,1,9,10,0,1010,10,60,0.0065
Sumohai,4,29,41,139,29,45,0,1,9,10,0,1010,10,60,0.0065
Tanah Merah,6,5,53,140,17,49,0,1,9,10,0,1010,10,60,0.0065
Merauke,8,29,38,140,24,3,0,1,9,10,0,1010,10,60,0.0065
Sentani,2,32,4,140,27,31,0,1,9,10,0,1010,10,60,0.0065
Oksibil,4,54,15,140,37,59,0,1,9,10,0,1010,10,60,0.0065
Waris,2,54,24,140,45,1,0,1,9,10,0,1010,10,60,0.0065
