Kendari,3,57,58,122,30,59,0,1,8,10,0,1010,10,60,0.0065
Lasusua,3,29,55,120,52,27,0,1,8,10,0,1010,10,60,0.0065
Kolaka,4,3,35,121,35,31,0,1,8,10,0,1010,10,60,0.0065
Tirawuta,4,1,34,121,55,18,0,1,8,10,0,1010,10,60,0.0065
Rumbia,4,44,51,122,0,37,0,1,8,10,0,1010,10,60,0.0065
Unaaha,3,51,16,122,2,59,0,1,8,10,0,1010,10,60,0.0065
Wanggudu,3,30,54,122,6,31,0,1,8,10,0,1010,10,60,0.0065
Andolo,4,20,43,122,11,50,0,1,8,10,0,1010,10,60,0.0065
Laworo,4,47,25,122,29,34,0,1,8,10,0,1010,10,60,0.0065
Labungkari,5,17,31,122,29,47,0,1,8,10,0,1010,10,60,0.0065
Batauga,5,35,24,122,35,48,0,1,8,10,0,1010,10,60,0.0065
Bau-Bau,5,27,26,122,36,21,0,1,8,10,0,1010,10,60,0.0065
Raha,4,50,16,122,43,43,0,1,8,10,0,1010,10,60,0.0065
Pasarwajo,5,29,59,122,50,44,0,1,8,10,0,1010,10,60,0.0065
Langara,4,1,39,122,59,21,0,1,8,10,0,1010,10,60,0.0065
Buranga,4,47,3,123,10,50,0,1,8,10,0,1010,10,60,0.0065
Wangi-Wangi,5,19,29,123,32,10,0,1,8,10,0,1010,10,60,0.0065
