Jambi,1,35,39,103,36,30,0,1,7,10,0,1010,10,60,0.0065
Siulak,1,58,5,101,21,23,0,1,7,10,0,1010,10,60,0.0065
Sungai Penuh,2,3,59,101,23,38,0,1,7,10,0,1010,10,60,0.0065
Muaro Bungo,1,28,59,102,6,55,0,1,7,10,0,1010,10,60,0.0065
Bangko,2,4,8,102,16,20,0,1,7,10,0,1010,10,60,0.0065
Muara Tebo,1,29,20,102,26,34,0,1,7,10,0,1010,10,60,0.0065
Sorolangun,2,18,11,102,43,28,0,1,7,10,0,1010,10,60,0.0065
Muara Bulian,1,42,42,103,15,18,0,1,7,10,0,1010,10,60,0.0065
Kuala Tungkal,0,49,10,103,27,51,0,1,7,10,0,1010,10,60,0.0065
Sengeti,1,27,16,103,30,39,0,1,7,10,0,1010,10,60,0.0065
Muara Sabak,1,7,39,103,51,17,0,1,7,10,0,1010,10,60,0.0065
