Bandar Lampung,5,25,46,105,15,36,0,1,7,10,0,1010,10,60,0.0065
Krui,5,11,12,103,56,1,0,1,7,10,0,1010,10,60,0.0065
Liwa,5,2,11,104,4,58,0,1,7,10,0,1010,10,60,0.0065
Blambangan Umpu,4,32,2,104,28,52,0,1,7,10,0,1010,10,60,0.0065
Kotaagung,5,29,34,104,37,23,0,1,7,10,0,1010,10,60,0.0065
Kotabumi,4,49,9,104,52,47,0,1,7,10,0,1010,10,60,0.0065
Pringsewu,5,20,53,104,58,19,0,1,7,10,0,1010,10,60,0.0065
Gedong Tataan,5,24,2,105,5,14,0,1,7,10,0,1010,10,60,0.0065
Panaragan,4,30,9,105,5,27,0,1,7,10,0,1010,10,60,0.0065
Gunungsugih,4,58,50,105,12,42,0,1,7,10,0,1010,10,60,0.0065
Menggala,4,29,41,105,13,13,0,1,7,10,0,1010,10,60,0.0065
Metro,5,6,53,105,18,25,0,1,7,10,0,1010,10,60,0.0065
Wiraga Mulya,3,52,24,105,25,41,0,1,7,10,0,1010,10,60,0.0065
Sukadana,5,3,59,105,33,3,0,1,7,10,0,1010,10,60,0.0065
Kalianda,5,43,1,105,35,14,0,1,7,10,0,1010,10,60,0.0065
