Palangka Raya,2,13,51,113,53,25,0,1,7,10,0,1010,10,60,0.0065
Sukamara,2,44,10,111,9,59,0,1,7,10,0,1010,10,60,0.0065
Nanga Bulik,2,8,27,111,22,14,0,1,7,10,0,1010,10,60,0.0065
Pangkalan Bun,2,40,17,111,38,13,0,1,7,10,0,1010,10,60,0.0065
Kuala Pembuang,3,22,55,112,33,3,0,1,7,10,0,1010,10,60,0.0065
Sampit,2,32,43,112,57,49,0,1,7,10,0,1010,10,60,0.0065
Kasongan,1,54,49,113,23,29,0,1,7,10,0,1010,10,60,0.0065
Kuala Kurun,1,6,2,113,52,2,0,1,7,10,0,1010,10,60,0.0065
Pulang Pisau,2,45,2,114,15,43,0,1,7,10,0,1010,10,60,0.0065
Kuala Kapuas,2,57,54,114,24,58,0,1,7,10,0,1010,10,60,0.0065
Purukcahu,0,38,27,114,34,8,0,1,7,10,0,1010,10,60,0.0065
Buntok,1,43,11,114,50,43,0,1,7,10,0,1010,10,60,0.0065
Muara Teweh,0,57,35,114,53,36,0,1,7,10,0,1010,10,60,0.0065
Tamiang Layang,2,7,5,115,10,18,0,1,7,10,0,1010,10,60,0.0065
